"task_id","track_id","title","source_file","rerun_ledger_status","latest_verification","verified_at","verification_class","graph_live_addon","depends_on","write_scopes","verification_record"
"25.T25.22","25","PASU BeingPattern perspective and family-field consumer *(spec-ahead-integration; consumes CCT-21 + 10.PASU + 18.10 + PASU.md)","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/25-m4-nara-frontend-deep.md","done","REFUSED","2026-08-01T20:58:01.418Z","UF","","25.T25.21","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/25-m4-nara-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/25.T25.22.md"
"25.T25.23","25","R-factor fretboard engine (`NaraRFactorFretboard`) *(spec-ahead-integration; consumes 10.AW + 18.11 + Track 01 §1.12; cross-link 19.6/19.19)","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/25-m4-nara-frontend-deep.md","done","PASS","2026-08-01T23:51:13.816Z","UF","","25.T25.22","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/25-m4-nara-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/25.T25.23.md"
"25.T25.24","25","Oracle cast gateway dispatch (carrier rewire; closes the Track-00 hardening-T17 bypass finding)","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/25-m4-nara-frontend-deep.md","done","PASS","2026-08-01T23:51:13.816Z","UF","","25.T25.23","Body/M/pratibimba-app/tests/e2e/integrated-loop.spec.ts","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/25.T25.24.md"
"26.T26.1","26","M5'-as-EBM standalone widget deep design (72-dim resonance grid + three tritone-symmetric squares + energy/gradient/Möbius-descent)","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-10T23:36:51.442Z","UF","","00.T3","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.1.md"
"26.T26.2","26","Six operational-capacity affordance in standalone widget","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-23T03:59:58.892Z","UF","","26.T26.15","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.2.md"
"26.T26.3","26","Logos Atelier scent-following retrofit (audit + extend)","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-23T09:55:37.438Z","UF","","26.T26.2","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.3.md"
"26.T26.4","26","Evidence pane deepening — `MediatedRunEvidencePacket` view + dispatch-trace + 19.7 close-path","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-28T21:38:59.811Z","UF","","26.T26.3","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.4.md"
"26.T26.5","26","Review pane deepening — IOD-17 three-way parity + dispatch-genealogy click-through","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-30T23:46:55.282Z","UF","","26.T26.4","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.5.md"
"26.T26.6","26","Autoresearch pane deepening — autoresearch-as-concept + Möbius-pass display + per-capacity filter","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-31T00:19:08.720Z","UF","","26.T26.5","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.6.md"
"26.T26.7","26","ACR T8 contents + DR-M5-1 roster collapse + 12.14 Pi-monitor reframe","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-31T00:47:04.863Z","UF","","26.T26.6","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.7.md"
"26.T26.8","26","Constitutional-roster psyche-facet rendering decision (DR-WC-M5-3)","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-31T01:23:37.082Z","UF","","26.T26.7","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.8.md"
"26.T26.9","26","Aletheia subagent surfacing in ACR + Logos Atelier","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-31T02:06:25.624Z","UF","","26.T26.8","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.9.md"
"26.T26.10","26","`MediatedRunEvidencePacket` schema landing","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-14T10:41:40.439Z","UF","","26.T26.1","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.10.md"
"26.T26.11","26","`m5.epii.recognitionLayer` composition slot in `plugin-integrated-4-5-0`","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-15T10:17:23.258Z","UF","","26.T26.10","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.11.md"
"26.T26.12","26","`ContemplationObjectViewer` widget service inside m5-epii","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-19T22:54:22.028Z","UF","","26.T26.11","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.12.md"
"26.T26.13","26","`WisdomDeltaInspector` — 4'-5'-0' joint-composition + XOR-fold animation + 7-8-9 spine reading","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-17T09:14:21.104Z","UF","","26.T26.12","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.13.md"
"26.T26.14","26","`PiAxiomTranslationInspector` — DR-B-2 axiom-translation surface","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-21T23:18:46.367Z","UF","","26.T26.13","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.14.md"
"26.T26.15","26","M5' surface-composition pattern doc","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/26-m5-epii-frontend-deep.md","done","PASS","2026-07-22T10:24:14.939Z","UF","","26.T26.14","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/26-m5-epii-frontend-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/26.T26.15.md"
"27.T27.0","27","`omnipanel-runtime` foundation + 8-tab manifest collapse + `useProfileTick` hook","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-10T23:03:18.482Z","UF","","00.T3","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.0.md"
"27.T27.1","27","Pi Chat tab — agentic conversational membrane with slash-command grammar","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-14T07:35:38.392Z","UF","","27.T27.0","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.1.md"
"27.T27.2","27","Sessions tab — session manager mapped to `agent:epii:main`","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-22T10:55:40.401Z","UF","","27.T27.13","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.2.md"
"27.T27.3","27","Dispatch Trace tab — Pi → Anima → subagent invocation tree","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-23T22:51:46.728Z","UF","","27.T27.2","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.3.md"
"27.T27.4","27","Tool Stream tab — time-ordered tool-call event list","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-23T23:16:08.873Z","UF","","27.T27.3","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.4.md"
"27.T27.5","27","Evidence tab — `MediatedRunEvidencePacket` landing surface","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-23T23:26:07.389Z","UF","","27.T27.4","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.5.md"
"27.T27.6","27","Review tab — human-required gate landing surface","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-24T10:30:10.324Z","UF","","27.T27.5","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.6.md"
"27.T27.7","27","Gateway tab — capability list + parity + readiness + try-it","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-24T10:44:03.129Z","UF","","27.T27.6","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.7.md"
"27.T27.8","27","Diagnostics tab — kernel-bridge telemetry + intent log","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-24T10:57:26.006Z","UF","","27.T27.7","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.8.md"
"27.T27.9","27","OmniPanelIntentRouter — tab-routing on CrossLayoutIntent","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-25T08:51:59.167Z","UF","","27.T27.8","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.9.md"
"27.T27.10","27","ACR substrate → OmniPanel content model migration map + execution","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-15T10:17:23.258Z","UF","","27.T27.1","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.10.md"
"27.T27.11","27","OmniPanelSessionState — active-tab + per-tab state across layout toggle","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-16T20:57:31.838Z","UF","","27.T27.10","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.11.md"
"27.T27.12","27","Forbidden-direct-import lint extension over OmniPanel tab modules","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-17T09:14:21.104Z","UF","","27.T27.11","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.12.md"
"27.T27.13","27","Acceptance-harness OmniPanel-tab traversal end-to-end","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/27-omnipanel-tabs-deep.md","done","PASS","2026-07-21T12:02:34.783Z","UF","","27.T27.12","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/27-omnipanel-tabs-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/27.T27.13.md"
"28.T28.1","28","Chrome contract doc-ahead-landing + M0/M5 ownership partition","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-12T02:02:27.223Z","UF","","00.T3","Body/M/pratibimba-app/CHROME-CONTRACT.md | Body/M/pratibimba-app/src/chromeContract.test.ts | Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.1.md"
"28.T28.2","28","Left-sidebar activity-bar system contribution","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-23T23:08:10.319Z","UF","","28.T28.19","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.2.md"
"28.T28.3","28","Bimba Graph Viewer: two-rendering audit + neighbor graph + relation-family filter","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-27T10:21:48.866Z","UF","","28.T28.20","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.3.md"
"28.T28.4","28","Canon Studio: Monaco upgrade + QL/bimba decoration + Smart Connections autocomplete + PASU.md edit flow","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-27T17:46:59.553Z","UF","","28.T28.3","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md | src/panes/canonEditorExtensions.ts | tests/e2e/canon-studio.spec.ts","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.4.md"
"28.T28.5","28","Agentic Control Room: T8 contents + DR-M5-1 roster collapse + Pi-monitor reframe + Aletheia subagent trace","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-30T00:56:07.364Z","UF","","28.T28.4","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.5.md"
"28.T28.6","28","Coordinate Tree: family colouring + active-coordinate highlight + CRUD-vs-governed-route toggle + per-family expand/collapse","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-30T17:56:40.029Z","UF","","28.T28.5","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.6.md"
"28.T28.7","28","Logos Atelier: scent-following retrofit + Aletheia tools + Möbius write-back to Canon Studio","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-30T19:18:55.802Z","UF","","28.T28.6","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.7.md"
"28.T28.8","28","Evidence pane: `MediatedRunEvidencePacket` + dispatch-trace mini-graph + DR-WC-IS-2 deep-vs-abbreviated split","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-30T21:58:39.047Z","UF","","28.T28.7","Body/S | Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md | tests/e2e/agentic-control-room-deep.spec.ts","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.8.md"
"28.T28.9","28","Review pane: IOD-17 three-way parity matrix + dispatch-genealogy click-through + DR-WC-IS-2 deep-vs-abbreviated split","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-30T23:20:50.731Z","UF","","28.T28.8","Body/S | Body/S/S5/epii-review-core/src/lib.rs | Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md | tests/e2e/agentic-control-room-deep.spec.ts","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.9.md"
"28.T28.10","28","Autoresearch pane: autoresearch-as-concept frame + Möbius-pass ribbon + per-capacity filter + dry-run + requires_human disclosure","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-15T10:17:23.258Z","UF","","28.T28.1","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.10.md"
"28.T28.11","28","Bridge-gate: nine-id readiness taxonomy + per-binding inline rendering + shared readiness primitive in `m-extension-runtime`","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-16T15:38:18.732Z","UF","","28.T28.10","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.11.md"
"28.T28.12","28","Smart-Connections semantic sidebar carrier","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-21T12:02:34.783Z","UF","","28.T28.11","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.12.md"
"28.T28.13","28","Backend Studio: LSP slot + coordinate-aware navigation","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/28-ide-shell-chrome-deep.md","done","PASS","2026-07-17T09:14:21.104Z","UF","","28.T28.12","Idea/Bimba/Seeds/M/Legacy/plans/2026-06-02-m-prime-cycle-3-design-reconciliation/28-ide-shell-chrome-deep.md","Idea/Bimba/Seeds/M/Legacy/plans/2026-07-03-m-prime-cycle-3-full-rerun/plan.runs/verifications/28.T28.13.md"
